IP LINLIN
DP 858.0 3.027302e-16
DP 859.0 2.943547e-16
DP 860.0 2.862113e-16
DP 861.0 2.782935e-16
DP 862.0 2.705951e-16
DP 863.0 2.631099e-16
DP 864.0 2.558321e-16
DP 865.0 2.487559e-16
DP 866.0 2.418758e-16
DP 867.0 2.351862e-16
DP 868.0 2.286818e-16
DP 869.0 2.223577e-16
DP 870.0 2.162087e-16
DP 871.0 2.102299e-16
DP 872.0 2.044168e-16
DP 873.0 1.987646e-16
DP 874.0 1.932689e-16
DP 875.0 1.879254e-16
DP 876.0 1.827298e-16
DP 877.0 1.776781e-16
DP 878.0 1.727663e-16
DP 879.0 1.679904e-16
DP 880.0 1.633467e-16
DP 881.0 1.588316e-16
DP 882.0 1.544415e-16
DP 883.0 1.501729e-16
DP 884.0 1.460224e-16
DP 885.0 1.419868e-16
DP 886.0 1.380629e-16
DP 887.0 1.342476e-16
DP 888.0 1.305378e-16
DP 889.0 1.269307e-16
DP 890.0 1.234235e-16
DP 891.0 1.200132e-16
DP 892.0 1.166974e-16
DP 893.0 1.134733e-16
DP 894.0 1.103383e-16
DP 895.0 1.072901e-16
DP 896.0 1.043263e-16
DP 897.0 1.014444e-16
DP 898.0 9.864221e-17
DP 899.0 9.591755e-17
DP 900.0 9.326826e-17
DP 901.0 9.069224e-17
DP 902.0 8.818746e-17
DP 903.0 8.575196e-17
DP 904.0 8.338381e-17
DP 905.0 8.108114e-17
DP 906.0 7.884216e-17
DP 907.0 7.666508e-17
DP 908.0 7.454820e-17
DP 909.0 7.248985e-17
DP 910.0 7.048840e-17
DP 911.0 6.854230e-17
DP 912.0 6.664999e-17
DP 913.0 6.480999e-17
DP 914.0 6.302086e-17
DP 915.0 6.128119e-17
DP 916.0 5.958960e-17
DP 917.0 5.794476e-17
DP 918.0 5.634539e-17
DP 919.0 5.479022e-17
DP 920.0 5.327803e-17
DP 921.0 5.180763e-17
DP 922.0 5.037787e-17
DP 923.0 4.898761e-17
DP 924.0 4.763577e-17
DP 925.0 4.632129e-17
DP 926.0 4.504312e-17
DP 927.0 4.380027e-17
DP 928.0 4.259175e-17
DP 929.0 4.141662e-17
DP 930.0 4.027396e-17
DP 931.0 3.916286e-17
DP 932.0 3.808246e-17
DP 933.0 3.703190e-17
DP 934.0 3.601035e-17
DP 935.0 3.501703e-17
DP 936.0 3.405113e-17
DP 937.0 3.311192e-17
DP 938.0 3.219864e-17
DP 939.0 3.131058e-17
DP 940.0 3.044705e-17
DP 941.0 2.960736e-17
DP 942.0 2.879086e-17
DP 943.0 2.799691e-17
DP 944.0 2.722487e-17
DP 945.0 2.647415e-17
DP 946.0 2.574416e-17
DP 947.0 2.503433e-17
DP 948.0 2.434408e-17
DP 949.0 2.367290e-17
DP 950.0 2.302024e-17
DP 951.0 2.238560e-17
DP 952.0 2.176847e-17
DP 953.0 2.116838e-17
DP 954.0 2.058485e-17
DP 955.0 2.001743e-17
DP 956.0 1.946566e-17
DP 957.0 1.892913e-17
DP 958.0 1.840740e-17
DP 959.0 1.790007e-17
DP 960.0 1.740673e-17
DP 961.0 1.692701e-17
DP 962.0 1.646053e-17
DP 963.0 1.600692e-17
DP 964.0 1.556582e-17
DP 965.0 1.513689e-17
DP 966.0 1.471980e-17
DP 967.0 1.431421e-17
DP 968.0 1.391981e-17
DP 969.0 1.353630e-17
DP 970.0 1.316336e-17
DP 971.0 1.280070e-17
DP 972.0 1.244805e-17
DP 973.0 1.210513e-17
DP 974.0 1.177167e-17
DP 975.0 1.144740e-17
DP 976.0 1.113207e-17
DP 977.0 1.082544e-17
DP 978.0 1.052727e-17
DP 979.0 1.023732e-17
DP 980.0 9.955363e-18
DP 981.0 9.681182e-18
DP 982.0 9.414561e-18
DP 983.0 9.155291e-18
DP 984.0 8.903169e-18
DP 985.0 8.657998e-18
